timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1741721831707,34313,Facebook Reels,200,OK,Thread Group 1-200,text,true,,430003,377,120,120,https://web.facebook.com/reel/?_rdc=1&_rdr,8296,0,7760
1741721831707,8296,Facebook Reels-0,301,Moved Permanently,Thread Group 1-200,text,true,,502,119,120,120,https://facebook.com/reel/,8296,0,7760
1741721840003,755,Facebook Reels-1,302,Found,Thread Group 1-200,text,true,,906,123,120,120,https://www.facebook.com/reel/,755,0,0
1741721840757,25262,Facebook Reels-2,200,OK,Thread Group 1-200,text,true,,428595,135,120,120,https://web.facebook.com/reel/?_rdc=1&_rdr,4934,0,4101
1741721828250,37798,Facebook Marketplace,200,OK,Thread Group 1-191,text,true,,429354,436,120,120,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,490,0,0
1741721828250,490,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-191,text,true,,469,138,120,120,https://faceboo.com/marketplace/?ref=bookmark,490,0,0
1741721828740,353,Facebook Marketplace-1,302,Found,Thread Group 1-191,text,true,,903,143,120,120,https://www.facebook.com/marketplace/?ref=bookmark,353,0,0
1741721829093,36955,Facebook Marketplace-2,200,OK,Thread Group 1-191,text,true,,427982,155,120,120,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,740,0,0
1741721839135,26997,Facebook Reels,200,OK,Thread Group 1-48,text,true,,430085,377,120,120,https://web.facebook.com/reel/?_rdc=1&_rdr,555,0,0
1741721839135,555,Facebook Reels-0,301,Moved Permanently,Thread Group 1-48,text,true,,502,119,120,120,https://facebook.com/reel/,555,0,0
1741721839690,4666,Facebook Reels-1,302,Found,Thread Group 1-48,text,true,,881,123,120,120,https://www.facebook.com/reel/,4666,0,3811
1741721844355,21776,Facebook Reels-2,200,OK,Thread Group 1-48,text,true,,428702,135,120,120,https://web.facebook.com/reel/?_rdc=1&_rdr,1822,0,915
1741721841159,25150,Facebook Reels,200,OK,Thread Group 1-53,text,true,,430101,377,119,119,https://web.facebook.com/reel/?_rdc=1&_rdr,1375,0,847
1741721841159,1375,Facebook Reels-0,301,Moved Permanently,Thread Group 1-53,text,true,,502,119,119,119,https://facebook.com/reel/,1375,0,847
1741721842534,615,Facebook Reels-1,302,Found,Thread Group 1-53,text,true,,882,123,119,119,https://www.facebook.com/reel/,615,0,0
1741721843149,23160,Facebook Reels-2,200,OK,Thread Group 1-53,text,true,,428717,135,119,119,https://web.facebook.com/reel/?_rdc=1&_rdr,1032,0,0
1741721819826,46540,Facebook Marketplace,200,OK,Thread Group 1-174,text,true,,428366,436,118,118,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,16879,0,16194
1741721819826,16879,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-174,text,true,,469,138,118,118,https://faceboo.com/marketplace/?ref=bookmark,16879,0,16194
1741721836705,1151,Facebook Marketplace-1,302,Found,Thread Group 1-174,text,true,,901,143,118,118,https://www.facebook.com/marketplace/?ref=bookmark,1151,0,522
1741721837856,28510,Facebook Marketplace-2,200,OK,Thread Group 1-174,text,true,,426996,155,118,118,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,4574,0,3907
1741721845560,21091,Facebook Marketplace,200,OK,Thread Group 1-88,text,true,,428580,436,118,118,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,2578,0,1264
1741721845560,2578,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-88,text,true,,468,138,118,118,https://faceboo.com/marketplace/?ref=bookmark,2578,0,1264
1741721848138,1014,Facebook Marketplace-1,302,Found,Thread Group 1-88,text,true,,926,143,118,118,https://www.facebook.com/marketplace/?ref=bookmark,1014,0,0
1741721849152,17499,Facebook Marketplace-2,200,OK,Thread Group 1-88,text,true,,427186,155,118,118,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,1809,0,0
1741721839029,27948,Facebook Reels,200,OK,Thread Group 1-62,text,true,,429978,377,118,118,https://web.facebook.com/reel/?_rdc=1&_rdr,2577,0,1925
1741721839029,2577,Facebook Reels-0,301,Moved Permanently,Thread Group 1-62,text,true,,502,119,118,118,https://facebook.com/reel/,2577,0,1925
1741721841605,593,Facebook Reels-1,302,Found,Thread Group 1-62,text,true,,882,123,118,118,https://www.facebook.com/reel/,593,0,0
1741721842198,24779,Facebook Reels-2,200,OK,Thread Group 1-62,text,true,,428594,135,118,118,https://web.facebook.com/reel/?_rdc=1&_rdr,815,0,0
1741721839056,27972,Facebook Marketplace,200,OK,Thread Group 1-171,text,true,,429448,436,117,117,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,624,0,0
1741721839056,624,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-171,text,true,,469,138,117,117,https://faceboo.com/marketplace/?ref=bookmark,624,0,0
1741721839680,1434,Facebook Marketplace-1,302,Found,Thread Group 1-171,text,true,,1210,143,117,117,https://www.facebook.com/marketplace/?ref=bookmark,1434,0,725
1741721841113,25914,Facebook Marketplace-2,200,OK,Thread Group 1-171,text,true,,427769,155,117,117,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,10132,0,8439
1741721827961,39109,Facebook Marketplace,200,OK,Thread Group 1-114,text,true,,428659,436,117,117,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,17221,0,15760
1741721827961,17221,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-114,text,true,,468,138,117,117,https://faceboo.com/marketplace/?ref=bookmark,17221,0,15760
1741721845181,942,Facebook Marketplace-1,302,Found,Thread Group 1-114,text,true,,1187,143,117,117,https://www.facebook.com/marketplace/?ref=bookmark,942,0,0
1741721846123,20947,Facebook Marketplace-2,200,OK,Thread Group 1-114,text,true,,427004,155,117,117,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,943,0,0
1741721840453,26685,Facebook Marketplace,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to web.facebook.com:443 [web.facebook.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-163,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",4912,281,117,117,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,720,0,0
1741721840453,720,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-163,text,true,,469,138,117,117,https://faceboo.com/marketplace/?ref=bookmark,720,0,0
1741721841173,4921,Facebook Marketplace-1,302,Found,Thread Group 1-163,text,true,,1186,143,117,117,https://www.facebook.com/marketplace/?ref=bookmark,4921,0,3977
1741721846094,21044,Facebook Marketplace-2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to web.facebook.com:443 [web.facebook.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-163,text,false,,3257,0,117,117,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,0,0,21044
1741721844232,22906,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-166,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",3759,121,117,117,https://www.facebook.com/friends,1865,0,953
1741721844232,1865,Friend Request-0,301,Moved Permanently,Thread Group 1-166,text,true,,504,121,117,117,https://facebook.com/friends,1865,0,953
1741721846097,21041,Friend Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-166,text,false,,3255,0,117,117,https://www.facebook.com/friends,0,0,21041
1741721846108,21059,Facebook Reels,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to facebook.com:443 [facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-40,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",2751,0,117,117,https://facebook.com/reel/,0,0,21059
1741721853225,14331,Friend Request,200,OK,Thread Group 1-181,text,true,,71197,556,116,116,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,3299,0,1865
1741721853225,3299,Friend Request-0,301,Moved Permanently,Thread Group 1-181,text,true,,504,121,116,116,https://facebook.com/friends,3299,0,1865
1741721856523,3974,Friend Request-1,302,Found,Thread Group 1-181,text,true,,884,125,116,116,https://www.facebook.com/friends,3974,0,2806
1741721860498,3463,Friend Request-2,302,Found,Thread Group 1-181,text,true,,2009,137,116,116,https://web.facebook.com/friends?_rdc=1&_rdr,3463,0,2399
1741721863961,3595,Friend Request-3,200,OK,Thread Group 1-181,text,true,,67800,173,116,116,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,1404,0,0
1741721858783,8791,Facebook Groups,200,OK,Thread Group 1-164,text,true,,82706,398,116,116,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,1245,0,0
1741721858783,1245,Facebook Groups-0,301,Moved Permanently,Thread Group 1-164,text,true,,510,126,116,116,https://facebook.com/groups/feed/,1245,0,0
1741721860028,942,Facebook Groups-1,302,Found,Thread Group 1-164,text,true,,889,130,116,116,https://www.facebook.com/groups/feed/,942,0,0
1741721860970,6604,Facebook Groups-2,200,OK,Thread Group 1-164,text,true,,81307,142,116,116,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,1389,0,0
1741721823871,43776,Facebook Marketplace,200,OK,Thread Group 1-145,text,true,,428169,436,116,116,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,8418,0,7703
1741721823871,8418,Facebook Marketplace-0,301,Moved Permanently,Thread Group 1-145,text,true,,468,138,116,116,https://faceboo.com/marketplace/?ref=bookmark,8418,0,7703
1741721832289,604,Facebook Marketplace-1,302,Found,Thread Group 1-145,text,true,,902,143,116,116,https://www.facebook.com/marketplace/?ref=bookmark,604,0,0
1741721832893,34754,Facebook Marketplace-2,200,OK,Thread Group 1-145,text,true,,426799,155,116,116,https://web.facebook.com/marketplace/?ref=bookmark&_rdc=1&_rdr,1212,0,0
1741721840876,26774,Facebook Reels,200,OK,Thread Group 1-197,text,true,,430192,377,116,116,https://web.facebook.com/reel/?_rdc=1&_rdr,675,0,0
1741721840876,675,Facebook Reels-0,301,Moved Permanently,Thread Group 1-197,text,true,,503,119,116,116,https://facebook.com/reel/,675,0,0
1741721841551,592,Facebook Reels-1,302,Found,Thread Group 1-197,text,true,,882,123,116,116,https://www.facebook.com/reel/,592,0,0
1741721842143,25507,Facebook Reels-2,200,OK,Thread Group 1-197,text,true,,428807,135,116,116,https://web.facebook.com/reel/?_rdc=1&_rdr,1416,0,744
1741721859521,8100,Friend Request,200,OK,Thread Group 1-169,text,true,,70915,556,116,116,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,1094,0,0
1741721859521,1094,Friend Request-0,301,Moved Permanently,Thread Group 1-169,text,true,,504,121,116,116,https://facebook.com/friends,1094,0,0
1741721860615,1009,Friend Request-1,302,Found,Thread Group 1-169,text,true,,884,125,116,116,https://www.facebook.com/friends,1009,0,0
1741721861624,941,Friend Request-2,302,Found,Thread Group 1-169,text,true,,2012,137,116,116,https://web.facebook.com/friends?_rdc=1&_rdr,941,0,0
1741721862565,5056,Friend Request-3,200,OK,Thread Group 1-169,text,true,,67515,173,116,116,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,2492,0,0
1741721844168,23700,Facebook Groups,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to web.facebook.com:443 [web.facebook.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-153,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",4655,256,116,116,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,706,0,0
1741721844168,706,Facebook Groups-0,301,Moved Permanently,Thread Group 1-153,text,true,,510,126,116,116,https://facebook.com/groups/feed/,706,0,0
1741721844874,1960,Facebook Groups-1,302,Found,Thread Group 1-153,text,true,,888,130,116,116,https://www.facebook.com/groups/feed/,1960,0,1094
1741721846834,21034,Facebook Groups-2,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to web.facebook.com:443 [web.facebook.com/57.144.142.141] failed: Connection timed out: connect,Thread Group 1-153,text,false,,3257,0,116,116,https://web.facebook.com/groups/feed/?_rdc=1&_rdr,0,0,21034
1741721853597,14288,Facebook Feed,200,OK,Thread Group 1-182,text,true,,69090,422,116,116,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,1148,0,0
1741721853597,1148,Facebook Feed-0,301,Moved Permanently,Thread Group 1-182,text,true,,514,134,116,116,https://facebook.com/?filter=all&sk=h_chr,1148,0,0
1741721854745,1157,Facebook Feed-1,302,Found,Thread Group 1-182,text,true,,884,138,116,116,https://www.facebook.com/?filter=all&sk=h_chr,1157,0,0
1741721855902,11982,Facebook Feed-2,200,OK,Thread Group 1-182,text,true,,67692,150,116,116,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,9997,0,8778
1741721856940,11265,Friend Request,200,OK,Thread Group 1-157,text,true,,72926,556,116,116,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,1039,0,0
1741721856940,1039,Friend Request-0,301,Moved Permanently,Thread Group 1-157,text,true,,504,121,116,116,https://facebook.com/friends,1039,0,0
1741721857979,5387,Friend Request-1,302,Found,Thread Group 1-157,text,true,,883,125,116,116,https://www.facebook.com/friends,5387,0,4483
1741721863366,1391,Friend Request-2,302,Found,Thread Group 1-157,text,true,,4032,137,116,116,https://web.facebook.com/friends?_rdc=1&_rdr,1391,0,0
1741721864757,3448,Friend Request-3,200,OK,Thread Group 1-157,text,true,,67507,173,116,116,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,1257,0,0
1741721842194,26037,Friend Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-156,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: org.apache.http.conn.HttpHostConnectException]]]

****** comparison: [[[200                                                                  ]]]

/",3759,121,116,116,https://www.facebook.com/friends,4978,0,4237
1741721842194,4978,Friend Request-0,301,Moved Permanently,Thread Group 1-156,text,true,,504,121,116,116,https://facebook.com/friends,4978,0,4237
1741721847172,21059,Friend Request-1,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to www.facebook.com:443 [www.facebook.com/57.144.142.1] failed: Connection timed out: connect,Thread Group 1-156,text,false,,3255,0,116,116,https://www.facebook.com/friends,0,0,21059
1741721854323,14142,Friend Request,200,OK,Thread Group 1-149,text,true,,70925,556,116,116,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,1133,0,0
1741721854323,1133,Friend Request-0,301,Moved Permanently,Thread Group 1-149,text,true,,504,121,116,116,https://facebook.com/friends,1133,0,0
1741721855455,1370,Friend Request-1,302,Found,Thread Group 1-149,text,true,,884,125,116,116,https://www.facebook.com/friends,1370,0,0
1741721856825,4078,Friend Request-2,302,Found,Thread Group 1-149,text,true,,2013,137,116,116,https://web.facebook.com/friends?_rdc=1&_rdr,4078,0,0
1741721860903,7562,Friend Request-3,200,OK,Thread Group 1-149,text,true,,67524,173,116,116,https://web.facebook.com/login.php?next=https%3A%2F%2Fweb.facebook.com%2Ffriends,1395,0,0
1741721860060,8439,Facebook Feed,200,OK,Thread Group 1-187,text,true,,69113,422,116,116,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,910,0,0
1741721860060,910,Facebook Feed-0,301,Moved Permanently,Thread Group 1-187,text,true,,518,134,116,116,https://facebook.com/?filter=all&sk=h_chr,910,0,0
1741721860970,1063,Facebook Feed-1,302,Found,Thread Group 1-187,text,true,,884,138,116,116,https://www.facebook.com/?filter=all&sk=h_chr,1063,0,0
1741721862033,6466,Facebook Feed-2,200,OK,Thread Group 1-187,text,true,,67711,150,116,116,https://web.facebook.com/?filter=all&sk=h_chr&_rdc=1&_rdr,1058,0,0
1741721844081,24504,Facebook Reels,200,OK,Thread Group 1-17,text,true,,430045,377,116,116,https://web.facebook.com/reel/?_rdc=1&_rdr,720,0,0
1741721844081,720,Facebook Reels-0,301,Moved Permanently,Thread Group 1-17,text,true,,502,119,116,116,https://facebook.com/reel/,720,0,0
1741721844801,784,Facebook Reels-1,302,Found,Thread Group 1-17,text,true,,882,123,116,116,https://www.facebook.com/reel/,784,0,0
